accident_index,vehicle_reference,casualty_type,accident_year,accident_reference,longitude,latitude,accident_severity,number_of_casualties,date,local_authority_district,local_authority_ons_district,lsoa_of_accident_location,user_type,quarter,year_quarter
2019010189763,1,0,2019,10189763,-0.053157,51.644438,2,1,2019-06-26,32,E09000010,E01001508,Pedestrian,2,2019_Q2
2019010189622,1,0,2019,10189622,0.068455,51.500677,3,1,2019-06-26,17,E09000025,E01033581,Pedestrian,2,2019_Q2
2019010189669,1,0,2019,10189669,-0.276566,51.613633,3,1,2019-06-26,30,E09000003,E01000192,Pedestrian,2,2019_Q2
2019010189682,2,1,2019,10189682,0.066464,51.55698,2,1,2019-06-26,14,E09000026,E01003728,Cyclist,2,2019_Q2
2019010189696,2,1,2019,10189696,-0.378779,51.556225,3,1,2019-06-26,26,E09000017,E01002496,Cyclist,2,2019_Q2
2019010189768,2,1,2019,10189768,-0.175547,51.632322,2,1,2019-06-26,30,E09000003,E01000281,Cyclist,2,2019_Q2
2019010189717,1,0,2019,10189717,-0.349615,51.50904,3,1,2019-06-26,27,E09000009,E01001337,Pedestrian,2,2019_Q2
2019010189739,1,0,2019,10189739,-0.070436,51.588789,3,1,2019-06-26,31,E09000014,E01002066,Pedestrian,2,2019_Q2
2019010189705,1,0,2019,10189705,-0.128402,51.511331,3,1,2019-06-26,1,E09000033,E01004734,Pedestrian,2,2019_Q2
2019010190015,1,0,2019,10190015,-0.086457,51.663699,3,2,2019-06-26,32,E09000010,E01001408,Pedestrian,2,2019_Q2
2019010189756,2,1,2019,10189756,-0.389975,51.474,3,1,2019-06-26,25,E09000018,E01002661,Cyclist,2,2019_Q2
2019010189758,1,0,2019,10189758,-0.102087,51.404101,3,1,2019-06-26,20,E09000008,E01001151,Pedestrian,2,2019_Q2
2019010189755,1,1,2019,10189755,-0.046447,51.484302,3,1,2019-06-26,7,E09000023,E01003297,Cyclist,2,2019_Q2
2019010189752,1,0,2019,10189752,-0.105291,51.563981,3,1,2019-06-26,3,E09000019,E01002748,Pedestrian,2,2019_Q2
2019480907797,2,1,2019,480907797,-0.100422,51.519128,3,1,2019-06-26,570,E09000001,E01032740,Cyclist,2,2019_Q2
2019010189745,1,0,2019,10189745,0.116861,51.417482,3,1,2019-06-26,18,E09000004,E01000386,Pedestrian,2,2019_Q2
2019010189749,1,0,2019,10189749,-0.066865,51.587903,3,1,2019-06-26,31,E09000014,E01002066,Pedestrian,2,2019_Q2
2019010192237,1,1,2019,10192237,-0.142194,51.574706,3,1,2019-06-27,31,E09000014,E01002005,Cyclist,2,2019_Q2
2019010190016,1,1,2019,10190016,-0.122335,51.506423,2,2,2019-06-27,1,E09000033,E01004733,Cyclist,2,2019_Q2
2019010190023,2,1,2019,10190023,-0.374888,51.520868,3,1,2019-06-27,27,E09000009,E01001297,Cyclist,2,2019_Q2
2019010190006,2,1,2019,10190006,-0.080143,51.485848,3,1,2019-06-27,8,E09000028,E01003964,Cyclist,2,2019_Q2
2019010189985,2,1,2019,10189985,-0.365145,51.531307,3,1,2019-06-27,27,E09000009,E01001258,Cyclist,2,2019_Q2
2019010191194,1,0,2019,10191194,-0.20489,51.567625,3,1,2019-06-27,30,E09000003,E01000135,Pedestrian,2,2019_Q2
2019010189988,1,0,2019,10189988,-0.197459,51.440202,3,1,2019-06-27,10,E09000032,E01004597,Pedestrian,2,2019_Q2
2019010190148,2,1,2019,10190148,0.11685,51.527322,3,1,2019-06-27,16,E09000002,E01000094,Cyclist,2,2019_Q2
2019010189991,2,1,2019,10189991,-0.076306,51.504104,3,1,2019-06-27,8,E09000028,E01032640,Cyclist,2,2019_Q2
2019010190133,2,1,2019,10190133,-0.288891,51.510518,3,1,2019-06-27,27,E09000009,E01001234,Cyclist,2,2019_Q2
2019010190002,1,0,2019,10190002,-0.056065,51.547663,3,1,2019-06-27,4,E09000012,E01001760,Pedestrian,2,2019_Q2
2019010190003,2,1,2019,10190003,-0.018089,51.617322,3,1,2019-06-27,13,E09000031,E01004452,Cyclist,2,2019_Q2
2019010189981,1,0,2019,10189981,-0.385445,51.533342,3,2,2019-06-27,27,E09000009,E01001330,Pedestrian,2,2019_Q2
2019010190032,1,1,2019,10190032,-0.103328,51.546297,3,1,2019-06-27,3,E09000019,E01002791,Cyclist,2,2019_Q2
2019010190086,1,0,2019,10190086,-0.170228,51.489689,3,1,2019-06-27,12,E09000020,E01002914,Pedestrian,2,2019_Q2
2019010190035,1,1,2019,10190035,-0.098884,51.577843,3,1,2019-06-27,31,E09000014,E01002002,Cyclist,2,2019_Q2
2019010190043,1,0,2019,10190043,0.069621,51.509874,3,1,2019-06-27,17,E09000025,E01003480,Pedestrian,2,2019_Q2
2019010190042,1,0,2019,10190042,-0.096816,51.572063,3,1,2019-06-27,4,E09000012,E01001813,Pedestrian,2,2019_Q2
2019010196321,2,1,2019,10196321,-0.143154,51.452952,3,1,2019-06-27,9,E09000022,E01003030,Cyclist,2,2019_Q2
2019010190092,1,1,2019,10190092,-0.135103,51.525818,2,1,2019-06-27,2,E09000007,E01000852,Cyclist,2,2019_Q2
2019010189813,2,1,2019,10189813,-0.102354,51.589481,3,1,2019-06-27,31,E09000014,E01002085,Cyclist,2,2019_Q2
2019010189976,2,1,2019,10189976,-0.056495,51.530791,3,1,2019-06-27,5,E09000030,E01004198,Cyclist,2,2019_Q2
2019010189817,1,0,2019,10189817,-0.06084,51.537778,3,1,2019-06-27,4,E09000012,E01033712,Pedestrian,2,2019_Q2
2019010189843,2,1,2019,10189843,-0.211798,51.453632,3,1,2019-06-27,10,E09000032,E01004503,Cyclist,2,2019_Q2
2019010189864,2,1,2019,10189864,-0.05879,51.440541,3,1,2019-06-27,7,E09000023,E01003255,Cyclist,2,2019_Q2
2019010189879,1,0,2019,10189879,-0.084008,51.504949,3,1,2019-06-27,8,E09000028,E01004027,Pedestrian,2,2019_Q2
2019010199442,2,1,2019,10199442,-0.085107,51.412359,3,1,2019-06-27,20,E09000008,E01001137,Cyclist,2,2019_Q2
2019010190315,1,0,2019,10190315,0.10217,51.549169,3,1,2019-06-27,16,E09000002,E01000067,Pedestrian,2,2019_Q2
2019010189888,2,1,2019,10189888,-0.106895,51.534053,3,1,2019-06-27,3,E09000019,E01002794,Cyclist,2,2019_Q2
2019010189890,1,1,2019,10189890,-0.131538,51.517829,3,1,2019-06-27,2,E09000007,E01000855,Cyclist,2,2019_Q2
2019010189899,1,0,2019,10189899,-0.472106,51.499083,3,1,2019-06-27,26,E09000017,E01002525,Pedestrian,2,2019_Q2
2019010190179,1,1,2019,10190179,-0.085521,51.400028,3,1,2019-06-27,20,E09000008,E01001150,Cyclist,2,2019_Q2
2019010190248,2,1,2019,10190248,-0.296766,51.571754,3,1,2019-06-27,28,E09000005,E01000573,Cyclist,2,2019_Q2
2019010189906,1,0,2019,10189906,-0.090071,51.504014,2,2,2019-06-27,8,E09000028,E01003939,Pedestrian,2,2019_Q2
2019010189926,1,0,2019,10189926,-0.162121,51.545794,3,1,2019-06-27,2,E09000007,E01000845,Pedestrian,2,2019_Q2
2019010189927,3,1,2019,10189927,-0.167414,51.427605,3,1,2019-06-27,10,E09000032,E01004525,Cyclist,2,2019_Q2
2019010189954,1,1,2019,10189954,-0.088435,51.546855,2,1,2019-06-27,3,E09000019,E01002776,Cyclist,2,2019_Q2
2019010189958,2,1,2019,10189958,-0.198199,51.486481,3,1,2019-06-27,11,E09000013,E01001883,Cyclist,2,2019_Q2
2019010200392,1,1,2019,10200392,-0.127294,51.465586,2,1,2019-06-27,9,E09000022,E01003088,Cyclist,2,2019_Q2
2019010189968,1,1,2019,10189968,-0.114968,51.523266,3,1,2019-06-27,2,E09000007,E01000920,Cyclist,2,2019_Q2
2019010189970,1,0,2019,10189970,-0.064463,51.492164,3,1,2019-06-27,8,E09000028,E01004042,Pedestrian,2,2019_Q2
2019010189972,2,1,2019,10189972,-0.12703,51.514916,3,1,2019-06-27,2,E09000007,E01000919,Cyclist,2,2019_Q2
2019010189980,1,1,2019,10189980,-0.273559,51.508971,3,1,2019-06-27,27,E09000009,E01001202,Cyclist,2,2019_Q2
2019010193904,1,0,2019,10193904,-0.082268,51.618416,3,1,2019-06-28,32,E09000010,E01001465,Pedestrian,2,2019_Q2
2019010192305,1,0,2019,10192305,-0.146774,51.476974,3,1,2019-06-28,10,E09000032,E01033100,Pedestrian,2,2019_Q2
2019010196889,2,1,2019,10196889,-0.164072,51.515978,2,1,2019-06-28,1,E09000033,E01004658,Cyclist,2,2019_Q2
2019010194121,2,1,2019,10194121,0.161871,51.452678,3,1,2019-06-28,18,E09000004,E01000331,Cyclist,2,2019_Q2
2019010192891,1,0,2019,10192891,-0.087071,51.586274,3,1,2019-06-28,31,E09000014,E01002049,Pedestrian,2,2019_Q2
2019010190192,2,1,2019,10190192,0.086534,51.489223,3,1,2019-06-28,6,E09000011,E01001673,Cyclist,2,2019_Q2
2019010190242,1,1,2019,10190242,-0.168494,51.427586,3,1,2019-06-28,10,E09000032,E01004525,Cyclist,2,2019_Q2
2019010190233,1,0,2019,10190233,-0.209081,51.495856,3,1,2019-06-28,11,E09000013,E01001866,Pedestrian,2,2019_Q2
2019010190239,1,1,2019,10190239,-0.224144,51.553035,3,1,2019-06-28,28,E09000005,E01000504,Cyclist,2,2019_Q2
2019010190245,1,0,2019,10190245,0.081886,51.551599,3,1,2019-06-28,14,E09000026,E01003685,Pedestrian,2,2019_Q2
2019010190246,2,1,2019,10190246,-0.118628,51.520159,3,1,2019-06-28,2,E09000007,E01000914,Cyclist,2,2019_Q2
2019010190254,1,0,2019,10190254,-0.169443,51.463239,3,1,2019-06-28,10,E09000032,E01004551,Pedestrian,2,2019_Q2
2019010191013,1,1,2019,10191013,-0.048853,51.494064,3,1,2019-06-28,8,E09000028,E01004031,Cyclist,2,2019_Q2
2019010190224,1,0,2019,10190224,-0.114598,51.463791,3,1,2019-06-28,9,E09000022,E01003053,Pedestrian,2,2019_Q2
2019010190269,2,1,2019,10190269,-0.218288,51.533108,3,2,2019-06-28,28,E09000005,E01000586,Cyclist,2,2019_Q2
2019010190313,1,1,2019,10190313,-0.045944,51.543843,3,1,2019-06-28,4,E09000012,E01001844,Cyclist,2,2019_Q2
2019010190342,1,1,2019,10190342,-0.21978,51.378646,3,1,2019-06-28,21,E09000029,E01004131,Cyclist,2,2019_Q2
2019010190528,1,1,2019,10190528,-0.048963,51.541385,3,1,2019-06-28,4,E09000012,E01001840,Cyclist,2,2019_Q2
2019010190651,1,1,2019,10190651,-0.055276,51.498514,3,1,2019-06-28,8,E09000028,E01004033,Cyclist,2,2019_Q2
2019010190814,1,0,2019,10190814,-0.069528,51.451042,3,1,2019-06-28,8,E09000028,E01003957,Pedestrian,2,2019_Q2
2019010190424,1,1,2019,10190424,-0.134734,51.516144,2,1,2019-06-28,1,E09000033,E01004763,Cyclist,2,2019_Q2
2019010190276,1,0,2019,10190276,-0.361246,51.557978,2,1,2019-06-28,29,E09000015,E01002221,Pedestrian,2,2019_Q2
2019010190222,1,0,2019,10190222,-0.356819,51.473019,3,1,2019-06-28,25,E09000018,E01002642,Pedestrian,2,2019_Q2
2019010190909,2,0,2019,10190909,-0.144879,51.537825,3,1,2019-06-28,2,E09000007,E01000863,Pedestrian,2,2019_Q2
2019010190204,1,0,2019,10190204,0.042494,51.458209,3,1,2019-06-28,6,E09000011,E01001625,Pedestrian,2,2019_Q2
2019010190122,1,0,2019,10190122,-0.245985,51.450551,2,1,2019-06-28,10,E09000032,E01004568,Pedestrian,2,2019_Q2
2019010191129,1,1,2019,10191129,-0.420058,51.438458,3,1,2019-06-28,25,E09000018,E01002598,Cyclist,2,2019_Q2
2019010190212,1,1,2019,10190212,-0.073978,51.530252,3,1,2019-06-28,4,E09000012,E01001777,Cyclist,2,2019_Q2
2019010190129,1,0,2019,10190129,-0.068209,51.561964,3,1,2019-06-28,4,E09000012,E01001769,Pedestrian,2,2019_Q2
2019010190146,1,0,2019,10190146,-0.172378,51.465074,3,1,2019-06-28,10,E09000032,E01004537,Pedestrian,2,2019_Q2
2019010190097,1,1,2019,10190097,0.025922,51.546482,3,1,2019-06-28,17,E09000025,E01003558,Cyclist,2,2019_Q2
2019010190152,1,0,2019,10190152,-0.09236,51.413943,3,1,2019-06-28,20,E09000008,E01001159,Pedestrian,2,2019_Q2
2019010190151,2,1,2019,10190151,-0.083074,51.532353,3,1,2019-06-28,4,E09000012,E01001781,Cyclist,2,2019_Q2
2019010190166,1,0,2019,10190166,-0.018391,51.581187,3,1,2019-06-28,13,E09000031,E01004411,Pedestrian,2,2019_Q2
2019010190171,1,0,2019,10190171,-0.207113,51.491302,3,1,2019-06-28,11,E09000013,E01001870,Pedestrian,2,2019_Q2
2019010190065,1,0,2019,10190065,-0.067845,51.601543,3,1,2019-06-28,31,E09000014,E01002038,Pedestrian,2,2019_Q2
2019010190172,1,0,2019,10190172,-0.072431,51.573364,2,1,2019-06-28,4,E09000012,E01001808,Pedestrian,2,2019_Q2
2019010190191,2,0,2019,10190191,-0.132272,51.518542,2,1,2019-06-28,2,E09000007,E01000850,Pedestrian,2,2019_Q2
2019010190194,2,1,2019,10190194,0.078828,51.33738,3,1,2019-06-28,19,E09000006,E01000749,Cyclist,2,2019_Q2
2019010190157,1,0,2019,10190157,-0.157602,51.52236,3,1,2019-06-28,1,E09000033,E01004727,Pedestrian,2,2019_Q2
2019010190444,1,0,2019,10190444,-0.098444,51.587359,3,1,2019-06-29,31,E09000014,E01002003,Pedestrian,2,2019_Q2
2019010190445,2,1,2019,10190445,-0.456762,51.523403,3,1,2019-06-29,26,E09000017,E01002412,Cyclist,2,2019_Q2
2019010190467,1,0,2019,10190467,-0.132215,51.426852,3,1,2019-06-29,9,E09000022,E01003113,Pedestrian,2,2019_Q2
2019010190484,1,0,2019,10190484,-0.219883,51.504419,3,1,2019-06-29,11,E09000013,E01001943,Pedestrian,2,2019_Q2
2019010190798,1,0,2019,10190798,-0.114416,51.510802,3,1,2019-06-29,1,E09000033,E01004735,Pedestrian,2,2019_Q2
2019010190508,1,1,2019,10190508,-0.299405,51.506822,3,1,2019-06-29,27,E09000009,E01001237,Cyclist,2,2019_Q2
2019010190808,1,0,2019,10190808,-0.120586,51.453302,3,1,2019-06-29,9,E09000022,E01003018,Pedestrian,2,2019_Q2
2019010190583,1,0,2019,10190583,-0.265994,51.622344,3,1,2019-06-29,30,E09000003,E01000229,Pedestrian,2,2019_Q2
2019010190557,1,1,2019,10190557,-0.463291,51.526412,3,1,2019-06-29,26,E09000017,E01002412,Cyclist,2,2019_Q2
2019010190422,2,1,2019,10190422,-0.423919,51.51062,3,1,2019-06-29,26,E09000017,E01002406,Cyclist,2,2019_Q2
2019010190485,1,0,2019,10190485,-0.205822,51.515734,2,2,2019-06-29,12,E09000020,E01002831,Pedestrian,2,2019_Q2
2019010194558,1,1,2019,10194558,0.028711,51.320551,3,1,2019-06-29,19,E09000006,E01000656,Cyclist,2,2019_Q2
2019010190345,1,1,2019,10190345,-0.098551,51.576489,3,1,2019-06-29,31,E09000014,E01002058,Cyclist,2,2019_Q2
2019010190417,1,0,2019,10190417,-0.120322,51.513684,3,1,2019-06-29,1,E09000033,E01004735,Pedestrian,2,2019_Q2
2019010196218,1,1,2019,10196218,-0.125888,51.500977,3,1,2019-06-29,1,E09000033,E01004733,Cyclist,2,2019_Q2
2019010190308,1,0,2019,10190308,-0.13289,51.550656,2,1,2019-06-29,2,E09000007,E01000926,Pedestrian,2,2019_Q2
2019010190336,1,0,2019,10190336,-0.07726,51.663027,2,1,2019-06-29,32,E09000010,E01001407,Pedestrian,2,2019_Q2
2019010190344,1,1,2019,10190344,0.019811,51.607153,3,1,2019-06-29,14,E09000026,E01003750,Cyclist,2,2019_Q2
2019010190346,2,1,2019,10190346,-0.117194,51.559083,3,1,2019-06-29,3,E09000019,E01002730,Cyclist,2,2019_Q2
2019010190419,2,1,2019,10190419,-0.174018,51.520998,2,1,2019-06-29,1,E09000033,E01004702,Cyclist,2,2019_Q2
2019010190352,1,1,2019,10190352,-0.068132,51.404292,2,1,2019-06-29,19,E09000006,E01000744,Cyclist,2,2019_Q2
2019010190347,2,1,2019,10190347,-0.466647,51.502473,3,1,2019-06-29,26,E09000017,E01002445,Cyclist,2,2019_Q2
2019010190356,2,1,2019,10190356,-0.129164,51.494869,3,1,2019-06-29,1,E09000033,E01004743,Cyclist,2,2019_Q2
2019010190359,1,0,2019,10190359,-0.116476,51.477966,3,1,2019-06-29,9,E09000022,E01003181,Pedestrian,2,2019_Q2
2019010192113,2,1,2019,10192113,0.008015,51.569218,2,1,2019-06-29,13,E09000031,E01004440,Cyclist,2,2019_Q2
2019010190395,1,0,2019,10190395,-0.066574,51.481785,3,1,2019-06-29,8,E09000028,E01003989,Pedestrian,2,2019_Q2
2019010190404,1,0,2019,10190404,-0.108876,51.296207,3,1,2019-06-29,20,E09000008,E01001021,Pedestrian,2,2019_Q2
2019010190407,1,0,2019,10190407,-0.188644,51.494598,3,1,2019-06-29,12,E09000020,E01002839,Pedestrian,2,2019_Q2
2019010190892,1,1,2019,10190892,-0.19614,51.499965,3,1,2019-06-30,12,E09000020,E01002865,Cyclist,2,2019_Q2
2019010191966,1,0,2019,10191966,-0.145822,51.497606,3,1,2019-06-30,1,E09000033,E01004731,Pedestrian,2,2019_Q2
2019010190665,1,1,2019,10190665,-0.128192,51.507317,3,1,2019-06-30,1,E09000033,E01004736,Cyclist,2,2019_Q2
2019010190662,1,0,2019,10190662,-0.071848,51.520604,3,1,2019-06-30,5,E09000030,E01004306,Pedestrian,2,2019_Q2
2019010190660,1,0,2019,10190660,-0.392406,51.475284,2,1,2019-06-30,25,E09000018,E01002622,Pedestrian,2,2019_Q2
2019010193567,1,1,2019,10193567,-0.016706,51.5549,3,1,2019-06-30,13,E09000031,E01004430,Cyclist,2,2019_Q2
2019010190621,2,1,2019,10190621,-0.03623,51.486757,3,1,2019-06-30,7,E09000023,E01003248,Cyclist,2,2019_Q2
2019010190617,2,1,2019,10190617,-0.151142,51.475434,3,1,2019-06-30,10,E09000032,E01004566,Cyclist,2,2019_Q2
2019010190608,1,0,2019,10190608,0.207628,51.578159,3,1,2019-06-30,15,E09000016,E01002379,Pedestrian,2,2019_Q2
2019010190588,1,0,2019,10190588,-0.081062,51.417248,3,1,2019-06-30,20,E09000008,E01000746,Pedestrian,2,2019_Q2
2019010190580,1,0,2019,10190580,-0.174358,51.499889,3,1,2019-06-30,1,E09000033,E01004692,Pedestrian,2,2019_Q2
2019010190497,1,0,2019,10190497,0.010143,51.583444,2,1,2019-06-30,13,E09000031,E01004468,Pedestrian,2,2019_Q2
2019010190492,1,0,2019,10190492,-0.159763,51.502017,3,1,2019-06-30,1,E09000033,E01004689,Pedestrian,2,2019_Q2
2019010190620,2,1,2019,10190620,0.020533,51.445307,3,1,2019-06-30,7,E09000023,E01003269,Cyclist,2,2019_Q2
2019010190535,1,1,2019,10190535,-0.297661,51.513388,2,2,2019-06-30,27,E09000009,E01001235,Cyclist,2,2019_Q2
2019010192448,1,1,2019,10192448,0.014246,51.507763,3,1,2019-07-01,17,E09000025,E01033576,Cyclist,3,2019_Q3
2019010190863,1,0,2019,10190863,-0.331319,51.463918,3,1,2019-07-01,25,E09000018,E01002670,Pedestrian,3,2019_Q3
2019010190881,1,0,2019,10190881,-0.221,51.462045,1,1,2019-07-01,10,E09000032,E01004607,Pedestrian,3,2019_Q3
2019010191666,1,1,2019,10191666,-0.057547,51.442031,3,1,2019-07-01,7,E09000023,E01003255,Cyclist,3,2019_Q3
2019010191232,1,1,2019,10191232,-0.098464,51.575453,3,1,2019-07-01,31,E09000014,E01002058,Cyclist,3,2019_Q3
2019010190855,1,1,2019,10190855,-0.171334,51.534014,3,1,2019-07-01,1,E09000033,E01004724,Cyclist,3,2019_Q3
2019010191647,1,1,2019,10191647,-0.059899,51.549399,2,1,2019-07-01,4,E09000012,E01001760,Cyclist,3,2019_Q3
2019010190991,1,1,2019,10190991,-0.203044,51.416663,3,1,2019-07-01,22,E09000024,E01003383,Cyclist,3,2019_Q3
2019010191526,1,0,2019,10191526,-0.0849,51.551015,3,1,2019-07-01,3,E09000019,E01002782,Pedestrian,3,2019_Q3
2019010191034,1,0,2019,10191034,-0.111528,51.479577,2,1,2019-07-01,9,E09000022,E01003183,Pedestrian,3,2019_Q3
2019010190914,2,0,2019,10190914,-0.206484,51.646233,3,1,2019-07-01,30,E09000003,E01000294,Pedestrian,3,2019_Q3
2019010190853,1,0,2019,10190853,-0.309564,51.595121,3,1,2019-07-01,29,E09000015,E01002199,Pedestrian,3,2019_Q3
2019010190864,2,1,2019,10190864,-0.086232,51.505876,3,1,2019-07-01,8,E09000028,E01004027,Cyclist,3,2019_Q3
2019010190827,1,0,2019,10190827,-0.183466,51.517197,2,1,2019-07-01,1,E09000033,E01004656,Pedestrian,3,2019_Q3
2019010190720,1,0,2019,10190720,-0.092686,51.395747,3,1,2019-07-01,20,E09000008,E01001111,Pedestrian,3,2019_Q3
2019010190731,2,1,2019,10190731,-0.27453,51.508446,3,1,2019-07-01,27,E09000009,E01001351,Cyclist,3,2019_Q3
2019010190735,1,0,2019,10190735,-0.131225,51.51456,3,1,2019-07-01,1,E09000033,E01004763,Pedestrian,3,2019_Q3
2019010190828,1,1,2019,10190828,-0.111365,51.51836,3,1,2019-07-01,2,E09000007,E01000914,Cyclist,3,2019_Q3
2019010190754,1,0,2019,10190754,-0.249963,51.583871,3,1,2019-07-01,28,E09000005,E01000513,Pedestrian,3,2019_Q3
2019010190756,1,0,2019,10190756,-0.191178,51.531731,3,1,2019-07-01,1,E09000033,E01004710,Pedestrian,3,2019_Q3
2019010190789,1,0,2019,10190789,0.022831,51.538577,3,1,2019-07-01,17,E09000025,E01003574,Pedestrian,3,2019_Q3
2019010190746,1,1,2019,10190746,-0.13343,51.556474,2,1,2019-07-01,3,E09000019,E01002789,Cyclist,3,2019_Q3
2019010190823,1,0,2019,10190823,-0.123709,51.517866,2,1,2019-07-01,2,E09000007,E01000918,Pedestrian,3,2019_Q3
2019480876900,1,0,2019,480876900,-0.085168,51.511991,2,1,2019-07-01,570,E09000001,E01032739,Pedestrian,3,2019_Q3
2019480876915,2,1,2019,480876915,-0.086751,51.510336,3,1,2019-07-01,570,E09000001,E01032739,Cyclist,3,2019_Q3
2019010190797,1,1,2019,10190797,-0.116765,51.338295,3,1,2019-07-01,20,E09000008,E01001097,Cyclist,3,2019_Q3
2019010191233,1,0,2019,10191233,-0.074859,51.449529,3,1,2019-07-02,8,E09000028,E01004072,Pedestrian,3,2019_Q3
2019010191068,1,1,2019,10191068,-0.040288,51.531142,3,1,2019-07-02,5,E09000030,E01004234,Cyclist,3,2019_Q3
2019010191075,1,1,2019,10191075,0.096096,51.574556,3,1,2019-07-02,14,E09000026,E01003751,Cyclist,3,2019_Q3
2019010191076,1,1,2019,10191076,-0.127048,51.494817,3,1,2019-07-02,1,E09000033,E01004743,Cyclist,3,2019_Q3
2019010192907,1,0,2019,10192907,-0.04362,51.474291,3,1,2019-07-02,7,E09000023,E01003340,Pedestrian,3,2019_Q3
2019010191087,1,0,2019,10191087,0.164577,51.484598,3,1,2019-07-02,18,E09000004,E01000406,Pedestrian,3,2019_Q3
2019010191116,1,1,2019,10191116,-0.174577,51.501601,3,1,2019-07-02,1,E09000033,E01004692,Cyclist,3,2019_Q3
2019010191060,1,1,2019,10191060,-0.142728,51.502117,3,2,2019-07-02,1,E09000033,E01004736,Cyclist,3,2019_Q3
2019010191120,2,1,2019,10191120,-0.037965,51.475527,3,1,2019-07-02,7,E09000023,E01003303,Cyclist,3,2019_Q3
2019010191123,1,0,2019,10191123,0.102947,51.57947,3,1,2019-07-02,14,E09000026,E01003751,Pedestrian,3,2019_Q3
2019010196021,1,0,2019,10196021,-0.176796,51.486806,3,1,2019-07-02,12,E09000020,E01002910,Pedestrian,3,2019_Q3
2019010191223,2,1,2019,10191223,-0.11269,51.472357,3,1,2019-07-02,9,E09000022,E01003186,Cyclist,3,2019_Q3
2019010191101,1,1,2019,10191101,-0.261082,51.523256,3,1,2019-07-02,27,E09000009,E01001238,Cyclist,3,2019_Q3
2019010191057,1,0,2019,10191057,-0.16024,51.461161,2,1,2019-07-02,10,E09000032,E01004554,Pedestrian,3,2019_Q3
2019010191316,1,0,2019,10191316,-0.066142,51.492318,3,1,2019-07-02,8,E09000028,E01004043,Pedestrian,3,2019_Q3
2019010191044,2,1,2019,10191044,0.113979,51.551556,2,1,2019-07-02,16,E09000002,E01000021,Cyclist,3,2019_Q3
2019480900998,2,1,2019,480900998,-0.100517,51.515811,3,1,2019-07-02,570,E09000001,E01032739,Cyclist,3,2019_Q3
2019010190897,2,1,2019,10190897,-0.086421,51.631622,3,1,2019-07-02,32,E09000010,E01001404,Cyclist,3,2019_Q3
2019010190917,2,1,2019,10190917,-0.129055,51.448231,3,1,2019-07-02,9,E09000022,E01003162,Cyclist,3,2019_Q3
2019010190919,2,1,2019,10190919,-0.179009,51.466328,3,1,2019-07-02,10,E09000032,E01004537,Cyclist,3,2019_Q3
2019010190945,3,1,2019,10190945,-0.237682,51.532313,2,1,2019-07-02,28,E09000005,E01000535,Cyclist,3,2019_Q3
2019010190966,2,1,2019,10190966,-0.121626,51.604557,3,1,2019-07-02,31,E09000014,E01001970,Cyclist,3,2019_Q3
2019010191052,1,1,2019,10191052,-0.124282,51.517605,3,1,2019-07-02,2,E09000007,E01000918,Cyclist,3,2019_Q3
2019010190976,2,1,2019,10190976,-0.037785,51.453896,2,1,2019-07-02,7,E09000023,E01003233,Cyclist,3,2019_Q3
2019010191005,1,1,2019,10191005,0.119294,51.548303,2,1,2019-07-02,16,E09000002,E01000025,Cyclist,3,2019_Q3
2019010191006,2,1,2019,10191006,-0.153794,51.523847,3,1,2019-07-02,1,E09000033,E01004727,Cyclist,3,2019_Q3
2019010191020,2,1,2019,10191020,-0.269537,51.488076,3,1,2019-07-02,25,E09000018,E01002687,Cyclist,3,2019_Q3
2019010191031,1,1,2019,10191031,-0.294418,51.407993,3,1,2019-07-02,23,E09000021,E01002971,Cyclist,3,2019_Q3
2019010191035,1,1,2019,10191035,-0.138382,51.481122,3,1,2019-07-02,10,E09000032,E01033132,Cyclist,3,2019_Q3
2019010191039,2,1,2019,10191039,-0.055452,51.558659,3,1,2019-07-02,4,E09000012,E01001792,Cyclist,3,2019_Q3
2019010190993,1,0,2019,10190993,-0.329405,51.448918,3,1,2019-07-02,24,E09000027,E01003897,Pedestrian,3,2019_Q3
2019010190957,2,1,2019,10190957,-0.279378,51.526997,3,1,2019-07-02,27,E09000009,E01001247,Cyclist,3,2019_Q3
2019010191390,1,1,2019,10191390,-0.050748,51.501298,3,1,2019-07-02,8,E09000028,E01004033,Cyclist,3,2019_Q3
2019010191452,1,0,2019,10191452,-0.109075,51.58789,3,1,2019-07-02,31,E09000014,E01002003,Pedestrian,3,2019_Q3
2019010192079,1,1,2019,10192079,-0.038845,51.53118,3,1,2019-07-02,5,E09000030,E01004230,Cyclist,3,2019_Q3
2019010191665,1,1,2019,10191665,-0.102324,51.448377,3,1,2019-07-02,9,E09000022,E01003169,Cyclist,3,2019_Q3
2019010191373,1,0,2019,10191373,-0.042178,51.544554,3,1,2019-07-02,4,E09000012,E01001850,Pedestrian,3,2019_Q3
